NQUEST,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA11,YTA12,YTA2,YTA31,YCA1,YCA2,YTA32,YTA4,YTA5,YL,YTP,YTA3,YTA,YT,YM,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
923530,3,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
923532,1,14400,0,0,0,0,0,0,0,0,0,3600,0,0,0,14400,0,0,0,0,0,3600,20.170691586,0,0,0,20.170691586,3620.1706916,18020.170692
923533,1,0,0,16640,0,0,0,0,0,0,0,2500,0,0,0,0,16640,0,0,16640,0,2500,4.0285313539,0,0,0,4.0285313539,2504.0285314,19144.028531
923533,3,6000,500,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500
923535,1,12000,0,0,0,0,0,0,0,0,0,13627.542952,0,0,0,12000,0,0,0,0,7500,13627.542952,338.61907138,0,361.10924454,0,699.72831591,14327.271268,33827.271268
923535,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,10000
923535,3,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,7500,0,0,0,0,0,0,0,19500
923535,4,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,10400
923541,1,0,0,13000,0,0,0,0,0,0,0,4900,0,0,0,0,13000,0,0,13000,0,4900,0,0,0,0,0,4900,17900
923574,1,20000,0,0,0,0,0,0,0,0,0,6000,0,0,0,20000,0,0,0,0,0,6000,12.395481089,0,0,0,12.395481089,6012.3954811,26012.395481
923577,1,0,0,13325,0,0,0,0,0,0,0,6000,0,0,0,0,13325,0,0,13325,0,6000,37.186443267,0,0,0,37.186443267,6037.1864433,19362.186443
923578,1,0,0,26000,0,0,0,0,0,0,0,8500,0,0,0,0,26000,0,0,26000,0,8500,30.988702722,0,0,0,30.988702722,8530.9887027,34530.988703
923580,1,0,0,0,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,3000,10800,10.692426397,0,0,0,10.692426397,10810.692426,13810.692426
923580,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
923583,1,0,0,12443,0,0,0,0,0,0,0,6000,0,0,0,0,12443,0,0,12443,0,6000,37.186443267,0,0,0,37.186443267,6037.1864433,18480.186443
923588,1,25000,1500,0,0,0,0,0,0,0,0,6000,0,0,0,26500,0,0,0,0,0,6000,2.4790962178,0,0,0,2.4790962178,6002.4790962,32502.479096
923588,3,22000,1500,0,0,0,0,0,0,0,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,0,0,0,0,23500
923588,4,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,16000
923630,1,0,0,0,0,300,0,300,0,0,0,0,0,1000,5000,0,0,0,6300,6300,0,0,0,0,0,0,0,0,6300
923640,1,0,0,3900,0,0,0,0,0,0,0,2400,0,0,0,0,3900,0,0,3900,0,2400,0.4648305408,0,0,0,0.4648305408,2400.4648305,6300.4648305
923646,1,0,0,0,0,0,0,0,0,0,0,3600,0,0,5000,0,0,0,5000,5000,0,3600,2.1692091905,0,0,0,2.1692091905,3602.1692092,8602.1692092
923646,2,0,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,4550,0,0,4550,0,0,0,0,0,0,0,0,4550
923655,1,0,0,5850,0,0,0,0,0,0,0,3600,0,0,0,0,5850,0,0,5850,0,3600,1.0846045953,0,0,0,1.0846045953,3601.0846046,9451.0846046
923655,2,0,0,5395,0,0,0,0,0,0,0,0,0,0,0,0,5395,0,0,5395,0,0,0,0,0,0,0,0,5395
923664,1,0,0,7680,0,0,0,0,0,0,0,4800,0,0,0,0,7680,0,0,7680,0,4800,7.7471756805,0,0,0,7.7471756805,4807.7471757,12487.747176
923739,1,0,0,0,0,0,0,0,0,0,0,1800,0,0,3290,0,0,0,3290,3290,0,1800,0,0,0,0,0,1800,5090
923805,1,0,0,8450,0,0,0,0,0,0,0,9600,0,0,0,0,8450,0,0,8450,0,9600,16.38456401,0,0,0,16.38456401,9616.384564,18066.384564
923809,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0.0723372985,0,0,0,0.0723372985,0.0723372985,12000.072337
923809,3,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
923811,1,0,0,13000,0,0,0,0,0,0,0,7000,0,0,0,0,13000,0,0,13000,0,7000,29.974246526,0,0,0,29.974246526,7029.9742465,20029.974247
923859,1,0,0,16900,0,0,0,0,0,0,2500,7500,0,0,0,0,16900,0,0,16900,0,10000,13.944916225,0,0,358.86748454,-344.9225683,9655.0774317,26555.077432
923887,1,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,4800,49.155372278,0,0,0,49.155372278,4849.1553723,4849.1553723
923887,2,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,14400
923887,3,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,9600
923888,1,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,4800,23.725727184,0,0,0,23.725727184,4823.7257272,4823.7257272
923888,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
923891,1,31500,0,0,0,0,0,0,0,0,0,3600,0,0,0,31500,0,0,0,0,0,3600,155.80384968,0,0,0,155.80384968,3755.8038497,35255.80385
923893,1,0,0,8280,0,0,0,0,0,0,0,3600,0,0,0,0,8280,0,0,8280,0,3600,12.164517435,0,0,0,12.164517435,3612.1645174,11892.164517
923899,1,0,0,4800,0,0,0,0,0,0,0,4200,0,0,0,0,4800,0,0,4800,0,4200,17.768897829,0,0,0,17.768897829,4217.7688978,9017.7688978
923899,2,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,10800,0,0,0,0,0,0,0,0,10800
923899,3,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,3600,0,0,0,0,0,0,0,0,3600
923900,1,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,3000,5.0671077126,0,0,0,5.0671077126,3005.0671077,3005.0671077
923900,2,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,6000,0,0,0,0,0,0,0,0,6000
923907,1,0,0,0,0,0,0,0,0,0,0,4200,0,1800,0,0,0,0,1800,1800,0,4200,8.0953035234,0,0,0,8.0953035234,4208.0953035,6008.0953035
923907,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000
923911,1,0,0,7200,0,0,0,0,0,0,0,2400,0,0,0,0,7200,0,0,7200,0,2400,12.140008488,0,0,0,12.140008488,2412.1400085,9612.1400085
923919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9741424593,0,0,0,4.9741424593,4.9741424593,4.9741424593
923919,2,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
923977,1,16000,0,0,0,0,0,0,0,0,0,4800,0,0,0,16000,0,0,0,0,0,4800,10.846045953,0,0,0,10.846045953,4810.846046,20810.846046
923977,2,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,500
923978,1,0,0,10400,0,0,0,0,0,0,0,4800,0,0,0,0,10400,0,0,10400,0,4800,9.2966108166,0,0,0,9.2966108166,4809.2966108,15209.296611
923978,2,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
923978,3,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,16000
923984,1,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,4200,4.6483054083,0,0,0,4.6483054083,4204.6483054,4204.6483054
923984,2,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,12500
923987,1,16500,0,0,0,0,0,0,0,0,0,4800,0,0,0,16500,0,0,0,0,0,4800,12.395481089,0,0,0,12.395481089,4812.3954811,21312.395481
923987,3,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0,0,0,0,600
923991,1,10000,0,0,0,400,0,400,0,0,0,3600,0,0,0,10000,0,0,400,400,0,3600,0,0,0,0,0,3600,14000
924005,1,12000,0,0,0,4000,0,4000,0,0,0,16564.587807,0,1200,0,12000,0,0,5200,5200,0,16564.587807,4.6483054083,0,0,574.18797526,-569.5396699,15995.048137,33195.048137
924005,2,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,4000
924026,1,0,0,15600,0,0,0,0,0,0,0,6000,0,0,0,0,15600,0,0,15600,0,6000,26.340397314,0,0,0,26.340397314,6026.3403973,21626.340397
924026,2,0,0,14950,0,0,0,0,0,0,0,0,0,0,0,0,14950,0,0,14950,0,0,0,0,0,0,0,0,14950
924034,1,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,14000,4200,10.846045953,0,0,0,10.846045953,4210.846046,18210.846046
924035,1,0,0,15600,0,0,0,0,0,0,0,5400,0,0,0,0,15600,0,0,15600,0,5400,21.692091905,0,55.194916536,0,76.887008441,5476.8870084,21076.887008
924035,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
924036,1,16000,0,0,0,0,0,0,0,0,0,8400,0,0,0,16000,0,0,0,0,0,8400,0.4648305408,0,0,0,0.4648305408,8400.4648305,24400.464831
924041,1,17500,0,0,0,0,0,0,0,0,0,5400,0,0,0,17500,0,0,0,0,0,5400,46.483054083,0,0,0,46.483054083,5446.4830541,22946.483054
924041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,12000
924041,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,18000
924045,1,0,0,0,0,0,0,0,0,0,0,4800,0,1500,0,0,0,0,1500,1500,0,4800,15.494351361,0,0,0,15.494351361,4815.4943514,6315.4943514
924045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500,0,0,0,0,0,0,0,17500
924045,3,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
924069,1,0,0,0,0,0,0,0,0,0,0,4200,0,1200,0,0,0,0,1200,1200,23000,4200,33.879522801,0,0,0,33.879522801,4233.8795228,28433.879523
924069,2,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,0,19200
924071,1,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,3600,23.415605052,0,0,0,23.415605052,3623.4156051,3623.4156051
924071,2,0,0,10320,0,0,0,0,0,0,0,0,0,0,0,0,10320,0,0,10320,0,0,0,0,0,0,0,0,10320
924081,1,0,0,0,0,0,0,0,0,0,0,3600,0,0,3500,0,0,0,3500,3500,0,3600,0,0,0,0,0,3600,7100
924082,1,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,7200,0,0,9.0007345137,0,0,0,9.0007345137,9.0007345137,7209.0007345
924082,2,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,6000,0,0,0,0,0,0,0,0,6000
924088,1,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,3600,35.117795211,0,0,0,35.117795211,3635.1177952,3635.1177952
924088,2,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,13200
924088,3,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,9000
924088,4,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,4200
924093,1,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,5000,4200,49.59256053,0,0,0,49.59256053,4249.5925605,9249.5925605
924093,2,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,14400
924120,1,0,0,12000,0,0,0,0,0,0,0,6150,0,0,0,0,12000,0,0,12000,0,6150,30.988702722,0,0,0,30.988702722,6180.9887027,18180.988703
924140,1,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,20000,6600,30.988702722,0,0,0,30.988702722,6630.9887027,26630.988703
924169,1,0,0,26000,0,0,0,0,0,0,0,6600,0,0,0,0,26000,0,0,26000,0,6600,15.400780519,0,0,0,15.400780519,6615.4007805,32615.400781
924169,2,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,23400
924169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,5500
924176,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
924176,2,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,7000
924204,1,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,3000,25.410736232,0,0,0,25.410736232,3025.4107362,3025.4107362
924204,2,10800,3600,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,14400
924205,1,0,0,6656,0,0,0,0,0,0,0,960,0,0,0,0,6656,0,0,6656,0,960,16.114125415,0,0,0,16.114125415,976.11412542,7632.1141254
924206,1,13500,0,0,0,0,0,0,0,0,0,4200,0,0,0,13500,0,0,0,0,0,4200,77.471756805,0,0,0,77.471756805,4277.4717568,17777.471757
924206,2,24700,0,24700,0,0,0,0,0,0,0,0,0,0,0,24700,24700,0,0,24700,0,0,0,0,0,0,0,0,49400
924206,3,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,0,0,0,0,0,0,0,0,0,0,0,0,15200
924207,1,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,12000,4800,30.988702722,0,0,0,30.988702722,4830.9887027,16830.988703
924213,1,0,0,8840,0,0,0,0,0,0,0,3000,0,0,0,0,8840,0,0,8840,0,3000,38.735878403,0,0,0,38.735878403,3038.7358784,11878.735878
924215,1,0,0,6500,0,0,0,0,0,0,0,3000,0,0,0,0,6500,0,0,6500,0,3000,30.988702722,0,0,0,30.988702722,3030.9887027,9530.9887027
924219,1,0,0,25350,0,0,0,0,0,0,0,4800,0,0,0,0,25350,0,0,25350,0,4800,89.867237894,0,0,0,89.867237894,4889.8672379,30239.867238
924221,1,0,0,5590,0,0,0,0,0,0,0,2400,0,0,0,0,5590,0,0,5590,0,2400,27.579945423,0,0,0,27.579945423,2427.5799454,8017.5799454
924221,2,0,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,9750
924229,1,0,0,9100,0,0,0,0,0,0,0,1200,0,0,0,0,9100,0,0,9100,0,1200,17.663560552,0,0,0,17.663560552,1217.6635606,10317.663561
924264,1,20000,200,0,0,0,0,0,0,0,0,4800,0,1500,0,20200,0,0,1500,1500,0,4800,30.988702722,0,5254,0,5284.9887027,10084.988703,31784.988703
924264,2,0,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,8450
924264,4,11000,0,0,0,500,0,500,0,0,0,0,0,0,0,11000,0,0,500,500,0,0,0,0,0,0,0,0,11500
924269,1,0,0,8400,0,0,0,0,0,0,0,3600,0,0,0,0,8400,0,0,8400,0,3600,0,0,0,0,0,3600,12000
924271,1,0,0,11960,0,0,0,0,0,0,0,4800,0,0,0,0,11960,0,0,11960,0,4800,4.9581924355,0,788.1,0,793.05819244,5593.0581924,17553.058192
924289,1,16500,0,0,0,0,0,0,0,0,0,5400,0,0,0,16500,0,0,0,0,0,5400,20.142656769,0,0,0,20.142656769,5420.1426568,21920.142657
924289,2,15900,0,0,0,0,0,0,0,0,0,0,0,0,0,15900,0,0,0,0,0,0,0,0,0,0,0,0,15900
924290,1,0,0,0,0,450,0,450,0,0,0,5400,0,0,0,0,0,0,450,450,0,5400,3.0988702722,0,0,0,3.0988702722,5403.0988703,5853.0988703
924290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,12500
924292,1,0,0,13650,0,0,0,0,0,0,0,6000,0,0,0,0,13650,0,0,13650,0,6000,1.5494351361,0,0,0,1.5494351361,6001.5494351,19651.549435
924294,1,0,0,11700,0,0,0,0,0,0,0,3600,0,0,0,0,11700,0,0,11700,0,3600,21.692091905,0,0,0,21.692091905,3621.6920919,15321.692092
924301,1,0,0,9750,0,0,0,0,0,0,0,4800,0,2000,0,0,9750,0,2000,11750,0,4800,3.7186443267,0,0,0,3.7186443267,4803.7186443,16553.718644
924301,3,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
924304,1,17000,200,0,0,0,0,0,0,0,0,4800,0,0,0,17200,0,0,0,0,0,4800,46.483054083,0,0,0,46.483054083,4846.4830541,22046.483054
924310,1,0,0,0,0,5500,0,5500,0,0,0,4800,0,0,0,0,0,0,5500,5500,0,4800,1.2395481089,0,0,0,1.2395481089,4801.2395481,10301.239548
924322,1,0,0,14950,0,0,0,0,0,0,0,5400,0,0,0,0,14950,0,0,14950,0,5400,20.142656769,0,0,0,20.142656769,5420.1426568,20370.142657
924323,1,0,0,0,0,0,0,0,0,0,0,4800,0,0,2500,0,0,0,2500,2500,250,4800,0,0,0,0,0,4800,7550
924323,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250
924324,1,14000,0,0,0,1000,0,1000,0,0,0,5200,0,1200,0,14000,0,0,2200,2200,0,5200,15.494351361,0,0,0,15.494351361,5215.4943514,21415.494351
924324,3,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,500,500,500,0,0,0,0,0,0,0,0,500
924482,1,0,0,14300,0,0,0,0,0,0,0,3000,0,0,0,0,14300,0,0,14300,0,3000,34.087572994,0,0,0,34.087572994,3034.087573,17334.087573
924482,2,0,0,11310,0,0,0,0,0,0,0,0,0,0,0,0,11310,0,0,11310,0,0,0,0,0,0,0,0,11310
924483,1,0,0,10270,0,0,0,0,0,0,0,3600,0,0,0,0,10270,0,0,10270,0,3600,43.384183811,23.308664078,0,0,66.692847889,3666.6928479,13936.692848
924492,1,0,0,22100,0,0,0,0,0,0,0,10600,0,0,0,0,22100,0,0,22100,0,10600,30.988702722,116.54332039,0,0,147.53202311,10747.532023,32847.532023
924492,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
924498,1,0,0,12974,0,0,0,0,0,0,0,3560,0,0,0,0,12974,0,0,12974,0,3560,15.494351361,0,0,0,15.494351361,3575.4943514,16549.494351
924498,2,0,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,7150,0,0,7150,0,0,0,0,0,0,0,0,7150
924499,1,0,0,32500,0,0,0,0,0,0,0,20800,0,0,0,0,32500,0,0,32500,0,20800,40.285313539,69.925992233,380.97482115,0,491.18612692,21291.186127,53791.186127
924499,3,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,23000
924501,1,0,0,21320,0,0,0,0,0,0,0,4800,0,0,0,0,21320,0,0,21320,0,4800,55.7796649,0,0,0,55.7796649,4855.7796649,26175.779665
924509,1,7000,0,0,0,0,0,0,0,0,0,0,0,100,2800,7000,0,0,2900,2900,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,9903.0988703
924509,2,0,0,0,0,2500,0,2500,0,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,2500
924513,1,0,0,0,0,0,0,0,0,0,0,6000,0,2400,0,0,0,0,2400,2400,6000,6000,15.494351361,0,0,0,15.494351361,6015.4943514,14415.494351
924513,2,9000,0,0,0,2000,2000,0,0,0,0,0,0,0,0,9000,0,0,2000,2000,0,0,0,0,0,0,0,0,11000
924535,1,0,0,20800,0,0,0,0,0,0,6000,13200,0,0,0,0,20800,0,0,20800,0,19200,123.95481089,69.925992233,39.424940383,0,233.3057435,19433.305744,40233.305744
924539,1,0,0,37700,0,0,0,0,0,0,0,6000,3600,0,0,0,37700,-3600,-3600,34100,0,6000,15.494351361,93.234656311,78.849880766,0,187.57888844,6187.5788884,40287.578888
924546,1,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,15000,8400,30.988702722,0,0,0,30.988702722,8430.9887027,23430.988703
924546,2,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,22000
924546,3,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
924546,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
924557,1,0,0,20150,0,0,0,0,0,0,0,8100,0,0,0,0,20150,0,0,20150,0,8100,9.2966108166,46.617328155,0,0,55.913938972,8155.913939,28305.913939
924562,1,0,0,0,0,0,0,0,0,0,0,2400,0,600,0,0,0,0,600,600,5000,2400,46.483054083,0,0,0,46.483054083,2446.4830541,8046.4830541
924562,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,7000
924572,1,0,0,8255,0,0,0,0,0,0,0,1200,0,0,0,0,8255,0,0,8255,0,1200,1.2395481089,0,0,0,1.2395481089,1201.2395481,9456.2395481
924572,2,0,0,6565,0,0,0,0,0,0,0,0,0,0,0,0,6565,0,0,6565,0,0,0,0,0,0,0,0,6565
924580,1,0,0,8940,0,0,0,0,0,0,0,0,0,0,0,0,8940,0,0,8940,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,8943.0988703
924580,2,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,5400,0,0,0,0,0,0,0,0,5400
924583,1,0,0,10400,0,0,0,0,0,0,0,1500,0,1200,0,0,10400,0,1200,11600,1857.1428571,1500,15.494351361,0,0,0,15.494351361,1515.4943514,14972.637209
924583,2,6500,0,11700,0,0,0,0,0,0,0,0,0,0,0,6500,11700,0,0,11700,0,0,0,0,0,0,0,0,18200
924583,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11142.857143,0,0,0,0,0,0,0,11142.857143
924583,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,3000
924606,1,0,0,0,0,0,0,0,0,350,0,6000,0,0,0,0,0,350,350,350,0,6000,0,0,0,0,0,6000,6350
924612,1,0,0,23400,0,0,0,0,0,0,0,8400,0,0,0,0,23400,0,0,23400,0,8400,23.141873396,0,0,0,23.141873396,8423.1418734,31823.141873
924612,2,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000
924612,3,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,10000
924619,1,0,0,7540,0,0,0,0,0,0,0,5000,0,0,0,0,7540,0,0,7540,0,5000,2.5396701797,0,0,0,2.5396701797,5002.5396702,12542.53967
924619,2,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,12000,0,0,0,0,0,0,0,0,12000
924619,3,0,0,0,0,287,0,287,0,0,0,0,0,0,0,0,0,0,287,287,0,0,0,0,0,0,0,0,287
924622,1,0,0,7800,0,0,0,0,0,0,0,3600,0,0,0,0,7800,0,0,7800,0,3600,5.7441158738,0,0,0,5.7441158738,3605.7441159,11405.744116
924656,1,0,0,0,0,0,0,0,0,0,10000,6270,0,0,0,0,0,0,0,0,0,16270,185.93221633,0,0,0,185.93221633,16455.932216,16455.932216
924676,1,0,0,0,0,0,0,0,0,1200,0,0,5000,0,0,0,0,-3800,-3800,-3800,5000,0,1.5494351361,0,0,0,1.5494351361,1.5494351361,1201.5494351
924676,2,0,0,0,0,0,0,0,1200,5000,0,0,0,0,0,0,0,5000,6200,6200,0,0,0,0,0,0,0,0,6200
924687,1,0,0,0,0,0,0,0,0,0,0,2400,0,0,8400,0,0,0,8400,8400,0,2400,0.772652455,0,0,0,0.772652455,2400.7726525,10800.772652
924687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,500
924701,1,0,0,0,0,6000,0,6000,0,0,0,1800,0,0,0,0,0,0,6000,6000,0,1800,0,0,0,0,0,1800,7800
924706,1,0,0,0,0,0,0,0,0,0,0,3000,0,2000,0,0,0,0,2000,2000,0,3000,0,13.985198447,118.27482115,0,132.2600196,3132.2600196,5132.2600196
924708,1,11000,0,0,0,0,0,0,0,0,0,3300,0,0,0,11000,0,0,0,0,0,3300,13.944916225,0,0,0,13.944916225,3313.9449162,14313.944916
924710,1,0,0,10668,0,0,0,0,0,0,0,5250,0,600,0,0,10668,0,600,11268,1333.3333333,5250,49.581924355,0,0,0,49.581924355,5299.5819244,17900.915258
924710,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.6666667,0,0,0,0,0,0,0,6666.6666667
924756,1,0,0,19890,0,0,0,0,0,0,0,5386.9500931,0,0,0,0,19890,0,0,19890,0,5386.9500931,108.46045953,0,0,0,108.46045953,5495.4105526,25385.410553
924756,2,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,26000,0,0,0,0,0,0,0,0,26000
924759,1,35000,1000,0,0,0,0,0,0,0,0,9600,9200,0,0,36000,0,-9200,-9200,-9200,0,9600,24.790962178,0,94.615868842,0,119.40683102,9719.406831,36519.406831
924759,2,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,25000
924793,1,24000,0,0,0,1000,1000,0,0,0,0,13600,0,0,0,24000,0,0,1000,1000,0,13600,21.692091905,0,0,0,21.692091905,13621.692092,38621.692092
924794,1,0,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,5100,37.186443267,0,67.866707025,215.32049072,-110.2673404,4989.7326596,4989.7326596
924794,2,20777.31,0,0,0,722.68907563,722.68907563,0,0,0,0,0,0,0,0,20777.310924,0,0,722.68907563,722.68907563,0,0,0,0,0,0,0,0,21500
924800,1,0,0,18200,0,0,0,0,0,0,0,2400,0,0,0,0,18200,0,0,18200,0,2400,0,0,0,0,0,2400,20600
924836,1,0,0,12580,0,0,0,0,0,0,0,2300,0,0,0,0,12580,0,0,12580,0,2300,34.087572994,0,0,0,34.087572994,2334.087573,14914.087573
924836,2,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,1116,0,0,0,0,0,0,0,0,1116
