NQUEST,Y,CN,CD1,CD2,CD,C,S
957987,51149.98754,36800,0,1300,1300,38100,13049.98754
957988,77804.547794,58300,0,5000,5000,63300,14504.547794
957989,110570.75245,41200,0,0,0,41200,69370.752446
957993,61492.419894,28300,0,0,0,28300,33192.419894
957999,32808.570627,26900,0,0,0,26900,5908.5706271
958000,53046.483054,32880,0,0,0,32880,20166.483054
958003,43049.274189,18400,0,0,0,18400,24649.274189
958022,64362.871383,33900,0,0,0,33900,30462.871383
958051,34792.285043,27700,0,0,0,27700,7092.2850432
958053,13801.205551,23800,0,0,0,23800,-9998.794449
958055,25246.087207,19600,0,0,0,19600,5646.087207
958056,17300,18800,0,0,0,18800,-1500
958064,41994.906176,25774,0,0,0,25774,16220.906176
958079,22030.988703,15400,0,0,0,15400,6630.9887027
958081,11560,13980,0,0,0,13980,-2420
958083,22300,20200,0,0,0,20200,2100
958098,16000,19400,0,1000,1000,20400,-4400
958100,39856.614914,29800,-3000,800,-2200,27600,12256.614914
958102,43030.988703,23300,20000,1200,21200,44500,-1469.011297
958104,18400,16400,0,0,0,16400,2000
958111,21600,21900,0,0,0,21900,-300
958112,13300,4300,0,0,0,4300,9000
958114,12013.944916,12300,0,0,0,12300,-286.0550838
958115,15480,17100,0,0,0,17100,-1620
958116,47023.241527,20000,0,0,0,20000,27023.241527
958117,27238.735878,19200,0,0,0,19200,8038.7358784
959012,308895.77134,71000,0,0,0,71000,237895.77134
959022,38658.878535,18760,0,0,0,18760,19898.878535
959040,46052.767079,20850,16000,10000,26000,46850,-797.232921
959058,56149.626381,32000,0,0,0,32000,24149.626381
959098,36718.938355,15650,0,0,0,15650,21068.938355
959114,31666.197741,27900,0,0,0,27900,3766.1977405
959124,42688.484873,30200,0,300,300,30500,12188.484873
959131,32297.046454,24200,0,0,0,24200,8097.0464544
959134,45183.032696,25100,0,0,0,25100,20083.032696
959167,52322.384759,29400,0,6000,6000,35400,16922.384759
959207,67048.096131,36600,0,0,0,36600,30448.096131
959238,52132.269596,15900,0,0,0,15900,36232.269596
959254,24006.900482,13930,0,0,0,13930,10076.900482
959256,38503.101969,16700,0,0,0,16700,21803.101969
959264,70995.213199,47200,0,0,0,47200,23795.213199
959315,65987.382734,18600,0,0,0,18600,47387.382734
959343,67200,31600,0,0,0,31600,35600
959351,108570.01992,69000,0,0,0,69000,39570.019917
959373,52103.09887,29980,0,270,270,30250,21853.09887
959381,79811.603787,49200,0,0,0,49200,30611.603787
959392,31604.648305,15000,0,0,0,15000,16604.648305
959396,66559.082432,57960,0,0,0,57960,8599.0824322
959398,41718.251412,30400,0,0,0,30400,11318.251412
959399,182930.9887,137500,0,0,0,137500,45430.988703
959428,23400.099901,18600,0,0,0,18600,4800.0999015
959433,9600,7100,0,0,0,7100,2500
960036,16006.200839,12140,0,0,0,12140,3866.2008394
960045,76318.774654,27900,0,0,0,27900,48418.774654
960050,66709.020109,43600,0,0,0,43600,23109.020109
960052,39646.765231,14950,-1200,0,-1200,13750,25896.765231
960053,229037.26504,26900,26000,0,26000,52900,176137.26504
960062,24404.648305,16220,0,1200,1200,17420,6984.6483054
960065,40236.256974,27400,0,0,0,27400,12836.256974
960070,94215.769148,59400,0,0,0,59400,34815.769148
960074,245911.56343,47409.100113,0,0,0,47409.100113,198502.46332
960085,102357.90606,61082.089337,9000,0,9000,70082.089337,32275.816721
960089,76068.660336,46100,8000,0,8000,54100,21968.660336
960092,218032.0205,47900,0,0,0,47900,170132.0205
960100,35808.356774,24750,0,0,0,24750,11058.356774
960112,63507.246383,33330,0,0,0,33330,30177.246383
960119,116753.5266,55100,0,0,0,55100,61653.526602
960130,85657.088843,34600,0,0,0,34600,51057.088843
960160,304383.69705,123480,0,0,0,123480,180903.69705
960166,27342.966108,15810,300,200,500,16310,11032.966108
960182,90186.680188,57900,0,0,0,57900,32286.680188
960186,29300.713284,22740,0,850,850,23590,5710.7132838
960221,35846.483054,27200,0,0,0,27200,8646.4830541
960223,65334.135171,31200,0,850,850,32050,33284.135171
960251,437975.67597,49200,0,2000,2000,51200,386775.67597
960254,9474.8131907,10500,0,0,0,10500,-1025.186809
960258,32104.648305,27000,0,0,0,27000,5104.6483054
960297,71505.620465,27000,0,1000,1000,28000,43505.620465
960299,31010.846046,25320,0,0,0,25320,5690.846046
960303,67373.795611,39300,2000,0,2000,41300,26073.795611
960304,54058.878535,37600,0,0,0,37600,16458.878535
960306,41015.494351,25240,0,0,0,25240,15775.494351
960341,14815.494351,42300,0,10000,10000,52300,-37484.50565
960347,29032.107951,25100,0,5660,5660,30760,-1727.892049
960364,50030.988703,42200,0,0,0,42200,7830.9887027
960366,41180.805591,25500,0,0,0,25500,15680.805591
960374,28259.427739,20000,0,0,0,20000,8259.4277395
960382,19071.482968,11560,0,400,400,11960,7111.4829684
960385,99543.733606,46392,-1000,1700,700,47092,52451.733606
960411,46293.961313,25596,0,3300,3300,28896,17397.961313
960429,38435.932216,30600,18000,0,18000,48600,-10164.06778
960433,14095.64703,23500,0,0,0,23500,-9404.35297
960434,57767.628932,20100,21000,0,21000,41100,16667.628932
960453,25430.988703,24900,0,2000,2000,26900,-1469.011297
960461,13557.775339,21200,0,0,0,21200,-7642.224661
960481,80263.28178,45795.498016,0,1000,1000,46795.498016,33467.783764
960496,36419.507695,26420,8000,0,8000,34420,1999.5076949
960505,47348.522337,18000,0,0,0,18000,29348.522337
960510,49911.829967,31165,0,8000,8000,39165,10746.829967
960519,59842.090933,21600,0,0,0,21600,38242.090933
960543,45209.476423,13250,0,0,0,13250,31959.476423
960589,44405.471673,24600,0,0,0,24600,19805.471673
960593,74761.141254,42400,0,350,350,42750,32011.141254
960612,87772.72215,58200,0,0,0,58200,29572.72215
960631,16809.241105,11800,0,0,0,11800,5009.2411051
960633,173072.70645,51762,0,0,0,51762,121310.70645
960637,51747.96757,23000,0,0,0,23000,28747.96757
960657,48802.970605,47000,0,0,0,47000,1802.9706048
960682,83218.978584,30400,0,0,0,30400,52818.978584
960703,18652.680795,14500,0,0,0,14500,4152.6807946
960726,38400,26560,0,0,0,26560,11840
960728,29004.648305,20340,0,0,0,20340,8664.6483054
960734,41686.768368,28560,0,0,0,28560,13126.768368
960742,45754.943514,25300,0,0,0,25300,20454.943514
960743,66452.268357,31710,0,0,0,31710,34742.268357
960747,50050.308369,55600,22000,0,22000,77600,-27549.69163
960755,82770.064644,56200,0,600,600,56800,25970.064644
960774,79485.907994,34830,0,0,0,34830,44655.907994
960775,53342.905879,27400,0,0,0,27400,25942.905879
960863,18296.483054,20700,0,1100,1100,21800,-3503.516946
960897,120834.9575,124400,0,10000,10000,134400,-13565.0425
960914,0,12120,0,0,0,12120,-12120
960917,28537.186443,31900,0,1500,1500,33400,-4862.813557
960947,74977.984532,35640,0,0,0,35640,39337.984532
960953,459291.55048,45600,0,0,0,45600,413691.55048
960968,20400,22200,0,0,0,22200,-1800
961010,58221.214333,26500,0,0,0,26500,31721.214333
961021,30503.09887,16200,0,0,0,16200,14303.09887
961022,63166.291246,41300,0,0,0,41300,21866.291246
961023,25805.577966,17600,0,0,0,17600,8205.5779665
961112,31058.637579,16760,9500,0,9500,26260,4798.6375787
961117,26161.549435,16400,0,0,0,16400,9761.5494351
961124,19871.789989,21700,30000,0,30000,51700,-31828.21001
961125,18006.197741,17200,0,0,0,17200,806.19774054
961150,45359.257763,21700,0,2000,2000,23700,21659.257763
961181,43424.790962,22200,0,500,500,22700,20724.790962
961184,59224.790962,33600,0,500,500,34100,25124.790962
961186,72092.966108,41600,0,1000,1000,42600,29492.966108
961189,50383.616239,35000,0,0,0,35000,15383.616239
961209,84130.988703,30300,250,500,750,31050,53080.988703
961210,24124.223359,23100,0,800,800,23900,224.22335903
961213,40926.291125,25200,18000,1500,19500,44700,-3773.708875
961250,12660.846046,12500,0,0,0,12500,160.84604595
961251,23083.75707,23200,1500,0,1500,24700,-1616.24293
961264,43412.927945,33310,0,0,0,33310,10102.927945
961272,29509.838583,20900,0,0,0,20900,8609.8385835
961288,30003.09887,17200,0,0,0,17200,12803.09887
961307,28800.880691,19800,0,0,0,19800,9000.8806913
961325,75895.893465,23100,0,300,300,23400,52495.893465
961337,19000.534872,28780,19000,0,19000,47780,-28779.46513
961356,31504.26701,29300,9000,0,9000,38300,-6795.73299
961463,21014.999745,8000,10000,0,10000,18000,3014.9997445
961474,36103.09887,19280,250,0,250,19530,16573.09887
961479,3750,8600,0,0,0,8600,-4850
961487,12604.003423,12900,0,0,0,12900,-295.996577
961489,4800,14700,0,0,0,14700,-9900
961490,22209.317108,18640,0,0,0,18640,3569.3171077
961525,7200,11200,0,700,700,11900,-4700
961536,20500.061977,13110,0,0,0,13110,7390.0619774
961538,60046.350942,57200,0,0,0,57200,2846.3509423
961540,37000,18240,0,0,0,18240,18760
961552,343696.34498,33660,0,0,0,33660,310036.34498
961579,42285.224606,13140,0,0,0,13140,29145.224606
961589,45614.178741,40800,0,0,0,40800,4814.1787405
961597,72646.737759,31140,0,0,0,31140,41506.737759
961600,187212.86635,44400,0,0,0,44400,142812.86635
961601,45342.687812,19680,0,500,500,20180,25162.687812
961611,53208.729524,38400,0,2000,2000,40400,12808.729524
961613,55023.954811,37400,0,20000,20000,57400,-2376.045189
961628,549826.23248,100000,0,0,0,100000,449826.23248
961631,44000.439153,13550,0,0,0,13550,30450.439153
961638,58425.238107,19550,0,0,0,19550,38875.238107
961640,88794.249404,45496,0,0,0,45496,43298.249404
961649,173944.8719,38760,0,0,0,38760,135184.8719
961650,10320,13810,0,0,0,13810,-3490
961665,29800,22400,0,0,0,22400,7400
961669,29866.97441,24100,0,2500,2500,26600,3266.97441
961673,180960.84186,61000,0,0,0,61000,119960.84186
961677,15363.09887,12300,0,0,0,12300,3063.0988703
961681,57240.285314,23100,0,0,0,23100,34140.285314
961682,14622.857222,7392.8572219,0,0,0,7392.8572219,7230
961698,64406.22814,44200,0,0,0,44200,20206.22814
961700,34600,12666,0,0,0,12666,21934
961701,39385.68699,20870,0,800,800,21670,17715.68699
963003,75618.885516,64600,0,1800,1800,66400,9218.8855165
963355,11403.09887,10200,0,0,0,10200,1203.0988703
963356,28600.889874,14900,0,8000,8000,22900,5700.8898742
963593,46775.293054,22700,0,0,0,22700,24075.293054
963653,71328.999633,33612,0,0,0,33612,37716.999633
964235,59640.495017,35880,0,700,700,36580,23060.495017
964236,19580.988703,16040,0,600,600,16640,2940.9887027
964237,6696.5494351,6440,0,0,0,6440,256.54943514
964260,106515.49435,46100,0,0,0,46100,60415.494351
964272,221019.32863,86200,0,0,0,86200,134819.32863
964284,122476.69497,37920,0,2500,2500,40420,82056.694973
964285,40680.451626,21800,0,0,0,21800,18880.451626
964288,69143.384184,27600,0,0,0,27600,41543.384184
964294,116699.64574,79900,0,0,0,79900,36799.645738
964307,46593.866427,33800,0,0,0,33800,12793.866427
964308,18230.988703,15832,0,0,0,15832,2398.9887027
964310,93880,80100,0,0,0,80100,13780
964311,74243.954811,39940,0,0,0,39940,34303.954811
964312,14389.867238,11524,0,0,0,11524,2865.8672379
964314,25269.09887,18750,0,0,0,18750,6519.0988703
964322,115820.5797,34500,0,0,0,34500,81320.579699
964337,26215.494351,13200,0,0,0,13200,13015.494351
964345,83977.764512,25600,0,0,0,25600,58377.764512
964476,27946.483054,26400,25000,0,25000,51400,-23453.51695
964539,23587.347988,18200,0,0,0,18200,5387.3479879
964548,31649.265291,17400,0,0,0,17400,14249.265291
964549,38551.426568,19800,0,0,0,19800,18751.426568
964834,25530.988703,17500,0,0,0,17500,8030.9887027
964843,91314.35677,27400,0,0,0,27400,63914.35677
964845,78224.007994,43000,0,0,0,43000,35224.007994
965543,13450.929661,9800,0,0,0,9800,3650.9296611
965558,27449.188336,18940,0,300,300,19240,8209.1883358
965563,17881.197741,12840,0,1000,1000,13840,4041.1977405
965597,44411.977405,19800,0,0,0,19800,24611.977405
965599,83636.50205,23400,0,0,0,23400,60236.50205
965604,49561.96447,16240,0,0,0,16240,33321.96447
965633,71227.889832,22600,0,0,0,22600,48627.889832
965860,138341.8482,30200,0,0,0,30200,108141.8482
967060,17960,17200,0,0,0,17200,760
967061,37669.966887,21600,0,0,0,21600,16069.966887
967064,112240.76649,76080,0,0,0,76080,36160.76649
967093,59120.622529,58600,0,1000,1000,59600,-479.3774706
967096,47449.785265,24100,0,0,0,24100,23349.785265
967108,22322.479096,14750,0,0,0,14750,7572.4790962
967117,7300,17800,500,1100,1600,19400,-12100
967196,99370.477512,59400,0,16500,16500,75900,23470.477512
967218,25245.464426,24100,0,0,0,24100,1145.4644262
967224,35228.957509,46100,0,0,0,46100,-10871.04249
967244,9360,14812,0,0,0,14812,-5452
967281,28467.36135,22300,0,0,0,22300,6167.3613505
967286,42800,24100,0,0,0,24100,18700
967288,32632.253527,26400,0,0,0,26400,6232.2535268
967294,5608.8979323,22328.16902,0,0,0,22328.16902,-16719.27109
967295,37200,21000,0,0,0,21000,16200
967316,32800,29800,0,0,0,29800,3000
967332,82642.423673,62100,0,3000,3000,65100,17542.423673
967335,41946.483054,29200,0,0,0,29200,12746.483054
967339,54521.810761,30800,0,400,400,31200,23321.810761
967358,-2382.956214,9800,0,0,0,9800,-12182.95621
967371,71650.691062,42200,0,0,0,42200,29450.691062
967398,7200,14600,0,0,0,14600,-7400
967401,12601.528518,12600,0,0,0,12600,1.5285183202
967402,23050,20320,0,0,0,20320,2730
967413,60014.867739,36900,0,0,0,36900,23114.867739
967492,20003.09887,20300,0,0,0,20300,-296.9011297
967495,39009.296611,22600,0,0,0,22600,16409.296611
967526,62215.429831,33100,0,0,0,33100,29115.429831
967560,32415.494351,24200,0,0,0,24200,8215.4943514
967564,32414.174552,31200,0,0,0,31200,1214.1745523
967573,27814.243445,26000,0,0,0,26000,1814.2434454
967629,65953.014935,36200,0,0,0,36200,29753.014935
967636,51978.277115,32600,0,750,750,33350,18628.277115
967641,31536.36147,32400,0,0,0,32400,-863.6385301
967642,92059.285529,55120,0,500,500,55620,36439.285529
967647,32803.561276,20600,0,0,0,20600,12203.561276
967648,103554.94351,38100,0,0,0,38100,65454.943514
967665,96747.931126,47400,0,0,0,47400,49347.931126
967668,76557.199978,64400,35000,0,35000,99400,-22842.80002
967671,55768.18817,35900,0,0,0,35900,19868.18817
967711,48254.943514,31400,21000,0,21000,52400,-4145.056486
967714,81308.46046,46600,0,0,0,46600,34708.46046
967719,58915.494351,43400,0,0,0,43400,15515.494351
967742,13604.353678,11500,0,300,300,11800,1804.3536777
967746,49247.908414,25300,0,0,0,25300,23947.908414
967747,21408.170363,22400,0,0,0,22400,-991.8296375
967757,43989.288546,18000,0,0,0,18000,25989.288546
967761,24049.242441,23300,1000,4000,5000,28300,-4250.757559
967779,51401.04334,21400,0,0,0,21400,30001.04334
967780,72740.414472,20400,0,0,0,20400,52340.414472
967781,53771.864433,34100,0,0,0,34100,19671.864433
967784,97215.494351,37000,0,0,0,37000,60215.494351
967798,41083.241527,22260,0,700,700,22960,18123.241527
967799,73546.483054,38100,20000,2500,22500,60600,12946.483054
967803,9420,14400,0,0,0,14400,-4980
967988,10803.09887,13060,0,0,0,13060,-2256.90113
968178,87934.898324,46456,0,0,0,46456,41478.898324
968184,13002.169209,14000,0,0,0,14000,-997.8307908
968186,6000,11150,0,0,0,11150,-5150
968211,87887.164519,23200,0,0,0,23200,64687.164519
968213,12630.219574,14360,0,0,0,14360,-1729.780426
968222,27646.201831,22800,0,0,0,22800,4846.2018307
968230,13161.692092,9600,0,0,0,9600,3561.6920919
968245,20030.988703,16600,0,0,0,16600,3430.9887027
968247,26846.483054,23100,0,0,0,23100,3746.4830541
968251,73049.419114,38200,0,0,0,38200,34849.419114
968254,83309.887027,33400,0,2000,2000,35400,47909.887027
968260,19009.296611,12000,0,1500,1500,13500,5509.2966108
968266,22008.676837,13400,0,0,0,13400,8608.6768368
968271,34825.907994,20960,0,500,500,21460,13365.907994
968274,23439.163849,14840,0,6000,6000,20840,2599.1638487
968287,42293.100382,21400,0,0,0,21400,20893.100382
968288,79046.483054,68840,0,0,0,68840,10206.483054
968289,42825.332935,30600,0,1500,1500,32100,10725.332935
968291,33855.779665,16600,0,0,0,16600,17255.779665
968295,26817.447947,21000,0,0,0,21000,5817.4479468
968321,28800.619774,16800,0,0,0,16800,12000.619774
968352,9000,7924,0,0,0,7924,1076
968359,15601.088196,19200,0,0,0,19200,-3598.911804
968451,30202.747496,24600,0,0,0,24600,5602.747496
968505,18000,18100,0,0,0,18100,-100
968560,503.09887027,8134,0,0,0,8134,-7630.90113
968678,17292.76441,16200,0,0,0,16200,1092.7644098
968700,9006.1977405,11000,0,0,0,11000,-1993.802259
968735,31207.908605,30300,0,0,0,30300,907.90860535
968771,83173.055663,37800,0,100,100,37900,45273.055663
968772,9500,13340,0,500,500,13840,-4340
968810,6202.7457752,12270,0,0,0,12270,-6067.254225
968831,88851.48787,65600,0,0,0,65600,23251.48787
968906,24061.977405,22660,0,0,0,22660,1401.9774054
968913,21114.958192,11150,0,0,0,11150,9964.9581924
968914,30648.804099,21406.784509,0,0,0,21406.784509,9242.0195904
968915,87918.907834,19600,0,0,0,19600,68318.907834
968918,33484.496372,14540,0,0,0,14540,18944.496372
968939,106847.13226,45600,0,1000,1000,46600,60247.132262
968951,95031.882991,14800,0,6000,6000,20800,74231.882991
969170,28754.23023,23900,0,0,0,23900,4854.2302298
969174,9000,6360,0,0,0,6360,2640
969175,58807.747176,15100,0,0,0,15100,43707.747176
969410,25013.944916,21100,0,0,0,21100,3913.9449162
970160,15301.74506,24700,0,0,0,24700,-9398.25494
970185,21627.321833,25200,0,0,0,25200,-3572.678167
970189,58215.785025,44721.179549,0,0,0,44721.179549,13494.605476
970196,29816.773885,30400,0,800,800,31200,-1383.226115
970238,77154.16134,46800,0,0,0,46800,30354.16134
970266,8400,19300,0,0,0,19300,-10900
970336,37832.170045,20100,0,0,0,20100,17732.170045
970357,46209.443462,25200,0,0,0,25200,21009.443462
970630,159921.07803,134800,0,1000,1000,135800,24121.078026
970716,54714.146531,36500,0,0,0,36500,18214.146531
970740,110475.59506,31162,12000,2000,14000,45162,65313.595059
970799,20912.35897,26900,0,0,0,26900,-5987.64103
970801,68018.593222,50400,2700,0,2700,53100,14918.593222
970819,28348.241569,33708,0,0,0,33708,-5359.758431
970845,30836.4476,24200,0,0,0,24200,6636.4475999
970945,47696.647218,28700,0,0,0,28700,18996.647218
971010,47702.788983,64700,0,0,0,64700,-16997.21102
971131,33332.866625,13700,0,0,0,13700,19632.866625
971152,72097.615081,47100,0,0,0,47100,24997.615081
971161,43997.186443,25500,0,2500,2500,28000,15997.186443
971166,78065.694941,50650,21500,0,21500,72150,5915.6949409
971253,45703.09887,28720,3000,0,3000,31720,13983.09887
971315,36658.04054,31700,0,0,0,31700,4958.04054
971349,54815.497692,30240,-1000,0,-1000,29240,25575.497692
971476,26199.646615,27500,0,0,0,27500,-1300.353385
971505,40575.613821,30860,0,0,0,30860,9715.6138211
971527,13071.549435,10500,0,0,0,10500,2571.5494351
971637,29105.076251,13450,0,0,0,13450,15655.076251
971638,24318.593222,17600,0,0,0,17600,6718.5932216
971639,40569.906885,22040,0,0,0,22040,18529.906885
971646,31006.197741,21600,0,0,0,21600,9406.1977405
971647,53653.498383,18100,0,0,0,18100,35553.498383
971659,28469.178367,17420,0,300,300,17720,10749.178367
971690,27161.183326,24974,0,0,0,24974,2187.1833257
971691,28115.494351,24100,0,1000,1000,25100,3015.4943514
972073,26010.846046,17700,0,0,0,17700,8310.846046
972518,75262.519694,31500,0,0,0,31500,43762.519694
972697,40737.043786,30820,17500,0,17500,48320,-7582.956214
972702,13023.241527,18100,0,400,400,18500,-5476.758473
972734,51222.432882,40400,0,0,0,40400,10822.432882
972798,35513.081569,17900,0,0,0,17900,17613.081569
972801,33521.692092,18800,11000,800,11800,30600,2921.6920919
