NQUEST,TDEBITC,TDEBITD,TDEBITE,TDEBITF,TDEBITG,PFIMM,PFCONS,PFAZ,PFCARTE,PFCC,RATADEB_RES,RATADEB_AIMM,RATADEB_FAM,RATADEB_PROF,RATADEB,PFCOLL,PFNOCOLL
683034,,,,,,0,,0,0,0,,,,,,0,0
683043,,,,,,0,,0,0,0,,,,,,0,0
683119,,1000,,,,0,1000,0,0,0,,,1500,,1500,1000,0
683121,,,,,,0,,0,0,0,,,,,,0,0
683164,,,,,,100000,,0,0,0,7200,,,,7200,100000,0
683177,,,,,,0,,0,0,0,,,,,,0,0
683247,,,,,,52300,,0,0,0,4800,,,,4800,0,52300
683248,,,,,,0,,0,0,0,,,,,,0,0
683349,,,,,,448000,,0,0,15000,22300,,,,22300,448000,15000
683373,,,,,,0,,22000,0,1500,,,,3000,3000,22000,1500
683377,,,,,,0,,47150,0,3158.9507706,,,,8382,8382,47150,3158.9507706
683399,,,,,,0,,0,0,0,,,,,,0,0
683472,,,,,,0,,0,0,3000,,,,16000,16000,0,3000
683645,,,,,,0,,0,0,400,,,,,,0,400
683650,,,,,,0,,0,0,0,,,,,,0,0
683661,,,,,,0,,0,0,0,,,,,,0,0
683669,,,,,,0,,0,0,0,,,,,,0,0
683675,,,,,,0,,0,0,0,,,,,,0,0
683727,,,,,,0,,0,0,0,,,,,,0,0
683737,,,,,,0,,0,0,0,,,,,,0,0
683767,,,,,,0,,0,0,0,,,,,,0,0
683782,,,,,,0,,0,0,0,,,,,,0,0
683785,,,,,,0,,0,0,0,,,,,,0,0
683896,,,,,,0,,0,0,0,,,,,,0,0
683991,,,,,,0,,0,0,0,,,,,,0,0
684000,,,,,,0,,0,0,0,,,,,,0,0
684037,,,,,,0,,0,0,0,,,,,,0,0
684063,,,,,,0,,0,0,0,,,,,,0,0
684259,,,,,,0,,0,0,0,,,,,,0,0
684279,,,,,,0,,0,0,0,,,,,,0,0
684328,,,,,,83000,,0,0,0,,7200,,,7200,83000,0
684359,,,,,,0,,0,0,0,,,,,,0,0
684434,,,,,,0,,0,1129.3229625,0,,,,,,0,1129.3229625
684454,,,,,,0,,0,0,0,,,,,,0,0
684524,,,,,,0,,0,0,0,,,,,,0,0
684525,,,,,,0,,0,0,0,,,,,,0,0
684671,,,,,,0,,0,0,0,,,,,,0,0
684740,,,,,,0,,0,0,0,,,,,,0,0
684784,,,,,,0,,0,0,0,,,,,,0,0
684885,,,,,,0,,0,0,0,,,,,,0,0
684886,,,,,,0,,0,0,0,,,,,,0,0
684937,,,,,,0,,8000,0,0,,,,0,0,0,4000
685016,,,,,,0,,0,0,0,,,,,,0,0
685058,9116,,,,,28000,9116,0,0,0,4548,,1884,,6432,28000,9116
685130,,,,,,0,,0,0,0,,,,,,0,0
685149,,,,,,0,,0,0,0,,,,,,0,0
685164,,,,,,0,,0,0,0,,,,,,0,0
685258,,,,,,0,,0,0,0,,,,,,0,0
685296,,,,,,0,,0,0,0,,,,,,0,0
685297,16480,,,,,0,16480,0,0,0,,,7200,,7200,16480,0
685299,,,,,,0,,0,0,0,,,,,,0,0
685300,,,,,,0,,0,0,0,,,,,,0,0
685301,,,,,,0,,0,0,0,,,,,,0,0
685368,,,,,,0,,0,0,0,,,,,,0,0
685451,,,,,,0,,0,0,0,,,,,,0,0
685537,,,,,,0,,0,0,0,,,,,,0,0
685560,,,,,,0,,0,0,0,,,,,,0,0
685630,,,,,,0,,0,0,0,,,,,,0,0
685733,,,,,,0,,0,0,0,,,,,,0,0
685734,,,,,,0,,0,0,0,,,,,,0,0
685747,,,,,,0,,0,0,0,,,,,,0,0
685780,,,,,,0,,0,0,0,,,,,,0,0
685812,,,,,,0,,0,0,0,,,,,,0,0
685891,,,,,,0,,0,0,0,,,,,,0,0
685895,,,,,,0,,0,0,0,,,,,,0,0
685902,,,,,,0,,0,0,0,,,,,,0,0
685905,,,,,,0,,0,0,0,,,,,,0,0
685906,,,,,,0,,0,0,0,,,,,,0,0
685965,,,,,,0,,0,0,0,,,,,,0,0
686014,,,,,,0,,0,0,0,,,,,,0,0
686133,,,,,,0,,0,0,0,,,,,,0,0
686185,,,,,,0,,0,0,0,,,,,,0,0
686190,,,,,,0,,0,0,0,,,,,,0,0
686429,,,,,,0,,0,0,0,,,,,,0,0
686528,,,,8170,,120000,8170,0,0,0,12350,,2430,,14780,120000,8170
686579,,,,,,0,,0,0,0,,,,,,0,0
686634,,,,,,0,,0,0,0,,,,,,0,0
686657,,,,,,0,,0,0,0,,,,,,0,0
686717,,,,,,0,,0,0,0,,,,,,0,0
686763,,,,,,0,,0,0,5060.8205577,,,,,,0,5060.8205577
686806,,,,,,0,,0,0,0,,,,,,0,0
686831,,,,,,0,,0,0,0,,,,,,0,0
686863,,,,,,0,,0,0,0,,,,,,0,0
686866,,,,,,0,,0,0,0,,,,,,0,0
686913,,,,,,0,,0,0,0,,,,,,0,0
687007,,,,,,0,,0,0,0,,,,,,0,0
687018,,,,,,0,,0,0,0,,,,,,0,0
687022,,,,,,0,,0,1320.4125541,0,,,,,,0,1320.4125541
687039,,,,,,0,,0,0,0,,,,,,0,0
687056,,,,,,6000,,0,0,0,2400,,,,2400,6000,0
687070,,,,,,0,,0,0,0,,,,,,0,0
687157,,,,,,0,,0,0,0,,,,,,0,0
687164,,,,,,0,,0,0,0,,,,,,0,0
687250,,,,,,0,,0,0,0,,,,,,0,0
687287,,,,,,0,,0,0,0,,,,,,0,0
687291,,,,,,0,,0,0,0,,,,,,0,0
687304,,,,,,0,,0,0,0,,,,,,0,0
687321,,,,,,0,,0,0,0,,,,,,0,0
687328,,,,,,0,,0,0,0,,,,,,0,0
687404,,,,,,0,,0,0,0,,,,,,0,0
687685,,,,,,0,,0,0,0,,,,,,0,0
687699,900,,,9800,,70000,10700,0,0,0,1050,,3000,,4050,70900,9800
687849,,,,,,0,,0,0,0,,,,,,0,0
687892,,,,,,0,,0,0,0,,,,,,0,0
687934,,,,,,0,,0,0,0,,,,,,0,0
687938,,,,,,0,,0,0,0,,,,,,0,0
687971,,,,,,0,,0,0,0,,,,,,0,0
687987,,,,,,0,,0,0,5000,,,,,,0,5000
687990,,,,,,0,,0,0,0,,,,,,0,0
688123,,,,,,0,,0,0,0,,,,,,0,0
688194,,,,,,0,,0,1432.4325441,0,,,,,,0,1432.4325441
688250,,,,,,0,,0,0,0,,,,,,0,0
688264,,,,,,0,,0,0,0,,,,,,0,0
688277,,,,,,0,,0,0,0,,,,,,0,0
700037,,,,,,0,,0,0,0,,,,,,0,0
700729,,,,,,0,,0,0,0,,,,,,0,0
700740,,,,,,0,,0,0,0,,,,,,0,0
701240,,,,,,0,,0,0,5006.6108513,,,,,,0,5006.6108513
701579,,,,,,0,,0,0,0,,,,,,0,0
702643,,,,,,0,,0,0,0,,,,,,0,0
703258,,,,,,0,,0,0,0,,,,,,0,0
703830,,,,,,0,,0,0,0,,,,,,0,0
704702,,,,,,0,,0,0,0,,,,,,0,0
704752,,,,,,0,,0,0,0,,,,,,0,0
704766,,,,,,0,,0,0,0,,,,,,0,0
704911,700,,,,,0,700,0,0,0,,,1680,,1680,0,700
705116,,,,,,0,,0,0,0,,,,,,0,0
705244,,,,,,0,,0,0,0,,,,,,0,0
706224,,,,,,0,,0,0,0,,,,,,0,0
706234,,,,,,0,,0,0,0,,,,,,0,0
706258,,,,,,0,,0,0,0,,,,,,0,0
706422,,,,,,0,,0,0,0,,,,,,0,0
706436,,,,,,0,,0,0,0,,,,,,0,0
706448,,,,,,0,,0,0,0,,,,,,0,0
706634,,,,,,0,,0,0,0,,,,,,0,0
706727,,,,,,0,,0,0,0,,,,,,0,0
706900,,,,,,0,,0,0,0,,,,,,0,0
706921,,,,,,0,,0,0,0,,,,,,0,0
707104,,,,,,0,,0,0,0,,,,,,0,0
707253,,,,,,0,,0,1521.1923324,0,,,,,,0,1521.1923324
707312,,,,,,0,,0,0,0,,,,,,0,0
707509,,,,,,0,,0,0,0,,,,,,0,0
707523,,,,,,0,,0,0,0,,,,,,0,0
707857,,,,,,0,,0,0,0,,,,,,0,0
708219,,,,,,0,,0,0,0,,,,,,0,0
708747,,,,,,0,,0,0,0,,,,,,0,0
709420,6480,,,,,0,6480,0,0,0,,,3240,,3240,0,6480
709438,,,,,,0,,0,0,0,,,,,,0,0
709470,,,,,,0,,0,0,0,,,,,,0,0
709803,,,,,,0,,0,0,0,,,,,,0,0
710165,,,,,,0,,0,0,0,,,,,,0,0
710507,,,,,,0,,0,0,0,,,,,,0,0
710556,,,,,,0,,0,0,0,,,,,,0,0
710606,,,,,,0,,0,0,0,,,,,,0,0
710905,,,,,,0,,0,0,0,,,,,,0,0
711014,,,,,,0,,0,0,0,,,,,,0,0
712022,,,,,,0,,0,0,0,,,,,,0,0
712141,,,,,,0,,0,0,0,,,,,,0,0
712244,,,,,,0,,0,0,0,,,,,,0,0
713319,,,,,,0,,0,0,0,,,,,,0,0
713400,,,,,,0,,0,0,0,,,,,,0,0
713700,,,,,,75600,,0,0,0,5500,,,,5500,75600,0
713811,,,,,,0,,0,0,0,,,,,,0,0
713837,,,,,,0,,0,0,0,,,,,,0,0
713844,,,,,,0,,0,0,0,,,,,,0,0
714021,,,,,,0,,0,0,0,,,,,,0,0
714238,,,,,,0,,0,0,0,,,,,,0,0
714416,,,,,,0,,0,0,0,,,,,,0,0
714430,,,,,,0,,0,0,0,,,,,,0,0
714437,,,,,,0,,0,0,0,,,,,,0,0
714622,,,,,,0,,0,0,0,,,,,,0,0
714734,,,,,,0,,0,0,0,,,,,,0,0
714820,,,,,,0,,0,0,0,,,,,,0,0
715065,,,,,,0,,0,0,0,,,,,,0,0
716507,,,,,,70000,,0,0,0,3000,,,,3000,0,70000
716834,,,,,,0,,0,0,0,,,,,,0,0
716849,,,,,,0,,0,0,0,,,,,,0,0
716908,,,,,,0,,0,0,0,,,,,,0,0
716937,,,,,,45000,,0,0,0,5000,,,,5000,45000,0
717014,,,,,,0,,0,0,0,,,,,,0,0
717242,,,,,,0,,0,0,0,,,,,,0,0
717669,,,,,,105000,,0,0,0,8664,,,,8664,0,105000
717809,,,,,,0,,0,0,0,,,,,,0,0
717900,,,,,,0,,0,0,0,,,,,,0,0
718006,,,,,,0,,0,0,0,,,,,,0,0
718115,,,,,,0,,0,0,0,,,,,,0,0
718506,,,,,,0,,0,0,0,,,,,,0,0
718674,,,,,,0,,0,0,0,,,,,,0,0
718764,,,,,,0,,0,0,0,,,,,,0,0
718772,,,,,,0,,0,0,0,,,,,,0,0
718832,,,,,,0,,0,0,0,,,,,,0,0
719571,,,,,,0,,0,0,0,,,,,,0,0
719611,,,,,,0,,0,0,0,,,,,,0,0
719613,,,,,,0,,0,0,1000,,,,,,0,1000
719656,,,,,,0,,0,0,0,,,,,,0,0
719666,,,,,,0,,0,0,0,,,,,,0,0
719763,,,,,,0,,0,1369.4664568,0,,,,,,0,1369.4664568
719840,,,,,,0,,0,0,0,,,,,,0,0
720117,,,,,,0,,0,0,0,,,,,,0,0
720209,,,,,,0,,0,0,0,,,,,,0,0
720416,,,,,,0,,0,0,0,,,,,,0,0
720603,,,,,,0,,0,0,0,,,,,,0,0
720634,,,,,,78000,,0,0,0,8100,,,,8100,78000,0
720889,,,,,,0,,0,0,0,,,,,,0,0
721548,6200,1710,,,,0,7910,0,0,0,,,3240,,3240,0,7910
721843,,,,,,0,,0,0,0,,,,,,0,0
721871,3000,0,,,,5000,3000,0,0,0,5000,,5000,,10000,0,8000
722141,,,,,,60000,,0,0,0,6400,,,,6400,60000,0
722259,,,,,,0,,0,0,0,,,,,,0,0
722310,,,,,,0,,0,0,0,,,,,,0,0
722331,,,,,,0,,0,0,0,,,,,,0,0
722518,7000,,,,,0,7000,0,0,0,,,2880,,2880,0,7000
723200,,,,,,0,,0,0,0,,,,,,0,0
723207,,,,,,0,,0,0,0,,,,,,0,0
723666,,,,,,0,,0,0,0,,,,,,0,0
724211,,,,,,0,,0,0,0,,,,,,0,0
724213,,,,,,0,,0,0,0,,,,,,0,0
724509,,,,,,0,,0,0,0,,,,,,0,0
724523,,,,,,0,,0,0,0,,,,,,0,0
724543,,,,,,0,,0,0,3737.6682007,,,,,,0,3737.6682007
724635,,,,,,0,,0,0,0,,,,,,0,0
724899,,,,,,0,,0,0,0,,,,,,0,0
725236,,,,,,0,,0,0,0,,,,,,0,0
725701,7000,,,,,0,7000,0,0,0,,,1920,,1920,7000,0
725716,,,,,,0,,0,0,0,,,,,,0,0
725726,,,,,,0,,0,0,200,,,,,,0,200
726553,,,,,,0,,0,0,0,,,,,,0,0
726906,,,,,,0,,0,0,0,,,,,,0,0
726932,,,,,,0,,0,0,0,,,,,,0,0
727039,,,,,,10000,,0,0,4821.9576867,,1900,,,1900,10000,4821.9576867
727160,,,,,,0,,0,0,0,,,,,,0,0
727477,,,,,,0,,0,0,0,,,,,,0,0
728306,,,,,,0,,0,0,0,,,,,,0,0
728493,,,,,,0,,0,0,0,,,,,,0,0
730333,,,,,,0,,0,0,0,,,,,,0,0
730402,,,,,,0,,1500,0,0,,,,5000,5000,0,1500
730430,,,,,,0,,0,0,0,,,,,,0,0
730807,,,,,,0,,0,0,0,,,,,,0,0
730876,,,,,,0,,0,854.50205739,0,,,,,,0,854.50205739
730939,,,,,,0,,0,0,0,,,,,,0,0
732013,18000,,,,,0,18000,0,0,0,,,6000,,6000,18000,0
732466,,,,,,0,,0,0,0,,,,,,0,0
733216,,,,,,0,,0,0,0,,,,,,0,0
733351,,,,,,0,,0,0,0,,,,,,0,0
733363,,,,,,0,,0,0,0,,,,,,0,0
733605,,,,,,0,,0,0,0,,,,,,0,0
733713,,480,,,,0,480,0,0,0,,,120,,120,0,480
733755,,,,,,0,,0,0,0,,,,,,0,0
734264,,,,,,0,,0,0,0,,,,,,0,0
735005,,,,,,0,,0,0,0,,,,,,0,0
735143,1000,,,,,27000,1000,0,0,0,7000,,3400,,10400,28000,0
735401,,,,,,0,,0,1592.6034623,0,,,,,,0,1592.6034623
735436,,,,,,0,,0,0,0,,,,,,0,0
735621,5000,,,,,0,5000,0,0,0,,,3600,,3600,5000,0
735659,14000,,,,,39000,14000,0,0,0,7200,5500,2500,,15200,53000,0
735677,,,,,,0,,0,0,0,,,,,,0,0
736010,,,,,,0,,0,0,0,,,,,,0,0
736011,,,,,,0,,0,0,0,,,,,,0,0
736034,,,,,,0,,0,0,0,,,,,,0,0
736206,,,,,,0,,0,0,0,,,,,,0,0
736212,,,,,,0,,0,0,0,,,,,,0,0
736917,11000,,,,,0,11000,0,0,0,,,4320,,4320,0,11000
736935,,18000,,,,0,18000,0,0,1500,,,7200,,7200,0,19500
736939,,,,,,0,,0,0,0,,,,,,0,0
736957,,,,,,0,,0,0,0,,,,,,0,0
737939,,,,,,0,,0,0,0,,,,,,0,0
800003,,,,,,0,,0,0,0,,,,,,0,0
800010,,,,,,90000,,0,0,0,7500,,,,7500,90000,0
800135,,,,,,0,,0,0,0,,,,,,0,0
800416,,,,,,0,,0,0,0,,,,,,0,0
800464,,,,,,0,,0,0,0,,,,,,0,0
800569,,,,,,0,,0,0,0,,,,,,0,0
800702,,,,,,0,,0,0,0,,,,,,0,0
800705,,,,,,0,,0,0,0,,,,,,0,0
800884,,,,,,0,,0,0,0,,,,,,0,0
800901,,,,,,0,,0,0,0,,,,,,0,0
801104,,,,,,0,,0,0,0,,,,,,0,0
801202,,,,,,0,,0,0,0,,,,,,0,0
801221,,,,,,0,,0,0,0,,,,,,0,0
801279,3080,,,,,0,3080,0,0,0,,,3360,,3360,3080,0
801486,,,,,,0,,0,0,0,,,,,,0,0
801541,,,,,,120000,,0,0,0,0,,,,0,120000,0
801878,,,,,,0,,0,0,0,,,,,,0,0
801955,,,,,,0,,0,0,0,,,,,,0,0
801972,,,,,,0,,0,0,0,,,,,,0,0
802349,,500,,,,0,500,0,0,0,,,500,,500,0,500
802595,,,,,,0,,0,0,0,,,,,,0,0
802905,,,,,,0,,0,0,0,,,,,,0,0
803483,,,,,,0,,0,0,0,,,,,,0,0
803526,,,,,,0,,0,0,0,,,,,,0,0
803566,,,,,,0,,0,0,0,,,,,,0,0
803661,,,,,,0,,0,0,0,,,,,,0,0
804209,,,,,,0,,0,0,0,,,,,,0,0
804515,,,,,,0,,0,0,0,,,,,,0,0
804534,,,,,,0,,0,0,0,,,,,,0,0
804720,,,,,,0,,0,0,4881.9690981,,,,,,0,4881.9690981
805179,,,,,,0,,0,0,0,,,,,,0,0
805189,,,,,,0,,0,0,0,,,,,,0,0
805227,,,,,,0,,0,0,0,,,,,,0,0
805264,,,,,,45000,,0,0,0,7000,,,,7000,45000,0
805330,,800,,,,0,800,0,0,0,,,400,,400,0,800
805435,,,,,,0,,0,0,0,,,,,,0,0
805449,,,,,,0,,0,0,0,,,,,,0,0
805475,,,,,,0,,0,0,0,,,,,,0,0
805556,,,,,,0,,0,0,0,,,,,,0,0
805719,,,,,,0,,0,0,0,,,,,,0,0
806339,,,,,,0,,0,0,0,,,,,,0,0
806540,,,,,,0,,0,0,0,,,,,,0,0
806560,5600,,,,,270000,5600,0,0,0,10000,,1300,,11300,270000,5600
806563,18000,,,,,0,18000,0,0,0,,,1200,,1200,18000,0
806583,,,,,,0,,0,0,4000,,,,,,0,4000
806586,,,,,,0,,0,0,0,,,,,,0,0
806650,,,,,,0,,0,0,0,,,,,,0,0
807054,,,,0,,0,0,0,0,0,,,1800,,1800,0,0
807146,10900,,,,,0,10900,0,0,0,,,3260,,3260,10900,0
807165,,,,,,0,,0,0,0,,,,,,0,0
807255,,,,,,53500,,0,0,0,6720,,,,6720,53500,0
807303,,,,,,0,,0,0,0,,,,,,0,0
807625,,,,,,0,,0,0,0,,,,,,0,0
808122,,,,,,0,,0,0,0,,,,,,0,0
808169,,,,,,0,,0,0,0,,,,,,0,0
808182,,,,,,0,,0,0,0,,,,,,0,0
809285,,,,,,0,,0,0,0,,,,,,0,0
809488,,,,,,70000,,0,0,0,8400,,,,8400,70000,0
809918,,,,,,0,,0,0,0,,,,,,0,0
810104,,,,,,0,,0,0,0,,,,,,0,0
810855,,,,,,0,,0,0,0,,,,,,0,0
811793,,,,,,0,,0,0,0,,,,,,0,0
811807,,,,,,0,,0,0,0,,,,,,0,0
811952,,,,,,0,,0,0,0,,,,,,0,0
812006,,,,,,0,,0,0,0,,,,,,0,0
812015,,,,,,0,,0,1571.5650817,0,,,,,,0,1571.5650817
812794,,,,,,25000,,0,0,0,5800,,,,5800,25000,0
812849,,,,,,0,,0,0,0,,,,,,0,0
813109,,,,,,0,,0,0,0,,,,,,0,0
813246,,,,,,0,,0,0,0,,,,,,0,0
813283,,,,,,0,,0,0,0,,,,,,0,0
813349,,,,,,0,,0,0,0,,,,,,0,0
813379,,,,,,0,,0,0,0,,,,,,0,0
813686,,,,,,0,,0,0,0,,,,,,0,0
813713,,,,,,0,,0,0,0,,,,,,0,0
813729,7750,,,,,0,7750,0,0,0,,,250,,250,0,7750
813912,,,,,,0,,0,0,0,,,,,,0,0
814098,,,,,,0,,0,0,0,,,,,,0,0
814103,,,,,,0,,0,0,0,,,,,,0,0
814466,,,,,,0,,0,0,0,,,,,,0,0
814532,,,,,,0,,0,0,0,,,,,,0,0
814546,,,,,,0,,0,0,0,,,,,,0,0
814586,9600,,,,,0,9600,0,0,0,,,2400,,2400,9600,0
814889,170,,,,,156700,170,0,0,0,11172,,2040,,13212,130000,26870
815135,,,,,,0,,0,0,0,,,,,,0,0
815291,,,,,,0,,0,0,0,,,,,,0,0
815415,,,,,,0,,0,0,0,,,,,,0,0
815465,,,,,,0,,0,0,0,,,,,,0,0
815960,11240,,,,,0,11240,0,0,0,,,5240,,5240,0,11240
816001,,,,,,0,,0,0,0,,,,,,0,0
816196,,,,,,75000,,0,0,0,8400,,,,8400,75000,0
816249,,,,,,0,,0,0,0,,,,,,0,0
816383,,,,,,0,,0,0,0,,,,,,0,0
816433,,,,,,0,,0,0,0,,,,,,0,0
816827,,,,,,0,,0,0,0,,,,,,0,0
816839,,,,,,0,,0,0,0,,,,,,0,0
816847,,,,,,0,,0,0,0,,,,,,0,0
816897,,,,,,0,,0,0,0,,,,,,0,0
816919,,,,,,0,,2000,0,1000,,,,,,0,1000
817160,,,,,,0,,0,0,0,,,,,,0,0
817180,,,,,,0,,0,0,0,,,,,,0,0
817276,,,,,,0,,0,0,0,,,,,,0,0
817402,,,,,,0,,0,0,0,,,,,,0,0
817487,,,,,,0,,0,0,0,,,,,,0,0
817675,,,,,,0,,0,0,0,,,,,,0,0
817742,,,,,,0,,0,0,0,,,,,,0,0
817747,,,,,,0,,0,0,0,,,,,,0,0
817749,,,,,,0,,0,0,0,,,,,,0,0
817967,,,,,,0,,0,0,4970.3209492,,,,,,0,4970.3209492
818064,,,,,,7900,,0,0,0,1980,,,,1980,0,7900
818290,,,,,,0,,0,0,0,,,,,,0,0
818425,,,,,,0,,0,0,0,,,,,,0,0
818640,,,,,,0,,0,0,0,,,,,,0,0
819010,,,,,,0,,0,0,0,,,,,,0,0
819031,,,,,,0,,0,0,0,,,,,,0,0
819156,,,,,,0,,0,0,0,,,,,,0,0
819330,,,,,,0,,0,0,0,,,,,,0,0
819350,,,,,,0,,0,0,0,,,,,,0,0
819433,,,,,,0,,0,0,0,,,,,,0,0
819575,,,,,,197000,,0,0,0,4350,,,,4350,197000,0
819653,,,,,,0,,0,0,0,,,,,,0,0
819972,,,,,,0,,0,0,0,,,,,,0,0
820115,,,,,,0,,0,0,0,,,,,,0,0
820171,,,,,,0,,0,0,0,,,,,,0,0
820465,,,,,,0,,0,0,0,,,,,,0,0
820606,,,,,,0,,0,0,0,,,,,,0,0
820675,,,,,,0,,0,0,0,,,,,,0,0
820697,,,,,,0,,0,0,0,,,,,,0,0
820718,,,,,,0,,0,0,0,,,,,,0,0
821008,,,,,,0,,0,0,0,,,,,,0,0
821727,,,,,,0,,0,0,0,,,,,,0,0
821789,,,,,,0,,0,0,0,,,,,,0,0
821844,,,,,,0,,0,0,0,,,,,,0,0
822033,,,,,,0,,0,0,0,,,,,,0,0
822266,,,,,,0,,0,0,0,,,,,,0,0
822398,,,,,,0,,0,0,0,,,,,,0,0
822408,,,,,,0,,0,0,0,,,,,,0,0
822530,,,,,,0,,0,0,0,,,,,,0,0
823046,,,,,,0,,0,0,0,,,,,,0,0
823250,,,,,,0,,0,0,0,,,,,,0,0
823258,,,,,,0,,0,0,0,,,,,,0,0
823338,,,,,,0,,0,0,0,,,,,,0,0
823488,,,,,,0,,0,0,0,,,,,,0,0
823506,,,,,,0,,0,0,0,,,,,,0,0
823524,,,,,,0,,0,0,0,,,,,,0,0
823993,,,,,,0,,0,0,0,,,,,,0,0
824302,,,,,,0,,0,0,0,,,,,,0,0
824637,,,,,,0,,0,0,0,,,,,,0,0
824730,,,,,,300,,0,0,500,1200,,,,1200,0,800
824734,,,,,,0,,0,0,0,,,,,,0,0
824735,,,,,,52000,,0,0,0,8500,,,,8500,45000,7000
824808,,,,,,0,,0,0,0,,,,,,0,0
824824,,,,,,0,,0,0,350,,,,,,0,350
824887,,,,,,0,,0,0,0,,,,,,0,0
824891,,,,,,0,,0,0,0,,,,,,0,0
825889,,,,,,0,,0,0,0,,,,,,0,0
825977,,,,,,0,,0,0,0,,,,,,0,0
826006,,,,,,0,,0,0,0,,,,,,0,0
826115,,,,,,0,,0,0,0,,,,,,0,0
826132,,,,,,0,,0,0,0,,,,,,0,0
826234,,,,,,0,,0,0,0,,,,,,0,0
826248,,,,,,0,,0,0,0,,,,,,0,0
826307,,,,,,0,,0,0,0,,,,,,0,0
826362,,,,,,0,,0,0,0,,,,,,0,0
826456,,,,,,45000,,0,0,0,4800,,,,4800,45000,0
826744,,,,,,28000,,0,0,0,3000,,,,3000,28000,0
827146,,,,,,0,,0,0,0,,,,,,0,0
827188,,,,8000,,0,8000,0,0,0,,,3000,,3000,0,8000
827386,,,,,,0,,0,0,0,,,,,,0,0
827457,,,,,,0,,0,0,0,,,,,,0,0
827578,,,,,,0,,0,0,0,,,,,,0,0
827639,,,,,,0,,0,0,0,,,,,,0,0
827847,,,,,,0,,0,0,0,,,,,,0,0
850013,,,,,,0,,0,0,0,,,,,,0,0
851025,,,,,,0,,0,0,0,,,,,,0,0
851151,,,,,,0,,0,0,0,,,,,,0,0
851172,5000,,,,,110000,5000,0,0,0,11000,,1680,,12680,110000,5000
851493,,,,,,0,,0,0,0,,,,,,0,0
851504,,,,,,0,,0,0,0,,,,,,0,0
851627,,,,,,0,,0,0,0,,,,,,0,0
851672,,,,,,0,,0,0,0,,,,,,0,0
851693,,,,,,0,,0,0,0,,,,,,0,0
851703,,,,,,0,,0,2000,1500,,,,,,0,3500
851874,,,,,,0,,0,0,0,,,,,,0,0
851937,,,,,,0,,0,0,0,6500,,,,6500,0,0
851968,,,,,,0,,0,0,0,,,,,,0,0
852021,,,,,,0,,0,0,0,,,,,,0,0
852070,,,,,,4500,,0,0,0,3000,,,,3000,4500,0
852130,10000,,,,,0,10000,0,0,0,,,5640,,5640,0,10000
852140,,,,,,0,,0,0,0,,,,,,0,0
852283,,,,,,0,,0,0,0,,,,,,0,0
852554,,,,,,0,,0,0,0,,,,,,0,0
852574,,,,,,0,,0,0,0,,,,,,0,0
853279,,,,,,0,,0,0,0,,,,,,0,0
853318,,,,,,0,,0,0,0,,,,,,0,0
853352,,,,,,0,,0,0,0,,,,,,0,0
853569,,,,,,0,,0,0,0,,,,,,0,0
853875,,,,,,0,,0,0,0,,,,,,0,0
854112,,,,,,80000,,0,0,0,9600,,,,9600,0,80000
854163,,,,,,0,,0,0,0,,,,,,0,0
854306,,,,,,0,,0,0,0,,,,,,0,0
854346,,,,,,0,,0,0,0,,,,,,0,0
854393,,,,,,0,,0,0,0,,,,,,0,0
854406,,,,,,0,,0,0,0,,,,,,0,0
854554,,,,,,0,,0,0,0,,,,,,0,0
854559,,,,,,0,,0,0,0,,,,,,0,0
854593,,,,,,0,,0,0,0,,,,,,0,0
854714,,,,,,0,,0,0,0,,,,,,0,0
854730,,,,,,0,,0,0,0,,,,,,0,0
854858,,,,,,0,,0,0,0,,,,,,0,0
854970,,,,,,0,,0,0,0,,,,,,0,0
855035,,,,,,0,,0,0,0,,,,,,0,0
855111,,,,,,0,,0,0,0,,,,,,0,0
855135,,,,,,0,,0,0,0,,,,,,0,0
855238,,,,,,3000,,0,0,0,7920,,,,7920,3000,0
855259,2800,,,,,0,2800,0,0,0,,,1680,,1680,2800,0
855268,,,,,,0,,0,0,0,,,,,,0,0
855295,,,,,,0,,0,0,0,,,,,,0,0
855344,,,,,,0,,0,0,0,,,,,,0,0
855371,,,,,,0,,0,0,0,,,,,,0,0
855376,,,,,,0,,0,0,0,,,,,,0,0
855417,,,,,,0,,0,0,0,,,,,,0,0
855534,,,,,,0,,0,0,0,,,,,,0,0
855790,,,,,,20000,,0,0,0,1800,,,,1800,20000,0
855792,,,,,,0,,0,0,0,,,,,,0,0
855809,,,,,,0,,0,0,0,,,,,,0,0
855839,,,,,,70000,,0,0,0,9000,,,,9000,70000,0
856128,,,,,,0,,0,0,0,,,,,,0,0
856150,,,,,,0,,0,0,0,,,,,,0,0
856177,,,,,,0,,0,0,0,,,,,,0,0
856297,10000,0,,,,0,10000,50000,0,0,,,2050,49500,51550,0,60000
856327,,,,,,0,,0,0,0,,,,,,0,0
856674,,,,,,0,,0,0,0,,,,,,0,0
856759,,,,,,0,,0,0,0,,,,,,0,0
856963,,,,,,0,,0,0,0,,,,,,0,0
857044,,,,,,0,,0,0,0,,,,,,0,0
857107,,,,,,50000,,0,0,0,4200,,,,4200,50000,0
857273,,,,,,0,,0,0,0,,,,,,0,0
857398,,,,,,0,,0,0,0,,,,,,0,0
857466,,,,,,0,,0,0,0,,,,,,0,0
